time,step,loss/stage2_view_loss
1752682953.1118515,66318,0.007526693865656853
1752682953.11187,66358,0.007277308963239193
1752682953.1121776,66398,0.007514469791203737
1752682953.112295,66438,0.0075136576779186726
1752682953.1124525,66478,0.007205849513411522
1752682953.1125712,66518,0.007547005079686642
1752682953.1126835,66558,0.007362720090895891
1752682953.1127915,66598,0.007379274815320969
1752682953.1129012,66638,0.007383003365248442
1752682953.1130097,66678,0.0074614533223211765
1752682953.1132321,66718,0.00731974933296442
1752682953.1133509,66758,0.007533844094723463
1752682953.113463,66798,0.007444297429174185
1752682953.1135728,66838,0.007548697292804718
1752682953.1136963,66878,0.007433114107698202
1752682953.1138082,66918,0.007428335025906563
1752682953.113918,66958,0.0073670074343681335
1752682953.114026,66998,0.007370578125119209
1752682953.114136,67038,0.007460958790034056
1752682953.1142654,67078,0.007734457030892372
1752682953.1143818,67118,0.007320568896830082
1752682953.1144917,67158,0.007375357206910849
1752682953.1145985,67198,0.007319915108382702
1752682953.1147056,67238,0.007442153058946133
1752682953.1148126,67278,0.007322032004594803
1752682953.114922,67318,0.007299508433789015
1752682953.1150436,67358,0.007396859582513571
1752682953.115152,67398,0.0072640725411474705
1752682953.1152782,67438,0.007452830672264099
1752682953.1153955,67478,0.007388722151517868
1752682953.1155074,67518,0.0076392823830246925
1752682953.1156192,67558,0.007346977945417166
1752682953.1157339,67598,0.007344076409935951
1752682953.1158442,67638,0.007284867111593485
1752682953.1159544,67678,0.007688358426094055
1752682953.1160624,67718,0.007416849955916405
1752682953.116174,67758,0.007061762735247612
1752682953.1163015,67798,0.0073206666857004166
1752682953.1164064,67838,0.007234284654259682
1752682953.1165192,67878,0.007333234418183565
1752682953.116628,67918,0.007247440982609987
1752682953.1167405,67958,0.007229519076645374
1752682953.116854,67998,0.007480980828404427
1752682953.116961,68038,0.007513241842389107
1752682953.1170812,68078,0.007312803063541651
1752682953.1171894,68118,0.007230685092508793
1752682953.1172962,68158,0.007716470398008823
1752682953.1174035,68198,0.007279671728610992
1752682953.1175156,68238,0.007627133745700121
1752682953.117627,68278,0.007419908884912729
1752682953.1177385,68318,0.007375609129667282
1752682953.1178916,68358,0.007309897802770138
1752682953.1181014,68398,0.007490751799196005
1752682953.1183653,68438,0.00727237481623888
1752682953.118392,68478,0.007265558000653982
1752682953.118633,68518,0.007354384288191795
1752682953.1186538,68558,0.00712196808308363
1752682953.1186683,68598,0.0074265142902731895
1752682953.1188226,68638,0.007275860756635666
1752682953.1189249,68678,0.0074485186487436295
1752682953.119177,68718,0.0075038340874016285
1752682953.1191921,68758,0.0070753856562078
1752682953.1192057,68798,0.007407085504382849
1752682953.1192183,68838,0.007356701418757439
1752682953.1192317,68878,0.007169203367084265
1752682953.1195316,68918,0.007477844599634409
1752682953.1195643,68958,0.007478769402951002
1752682953.1197298,68998,0.007268001325428486
1752682953.1199396,69038,0.007289169821888208
1752682953.120175,69078,0.007170483935624361
1752682953.1203601,69118,0.007213803939521313
1752682953.1205919,69158,0.007166500203311443
1752682953.1207476,69198,0.007492037955671549
1752682953.1208944,69238,0.007413553539663553
1752682953.1210365,69278,0.007367956452071667
1752682953.121176,69318,0.007360599469393492
1752682953.1213164,69358,0.00790689792484045
1752682953.1214566,69398,0.0078102522529661655
1752682953.1215963,69438,0.007633650675415993
1752682953.1217356,69478,0.0077785286121070385
1752682953.121877,69518,0.007331572938710451
1752682953.1220589,69558,0.007240639999508858
1752682953.1222208,69598,0.007311498746275902
1752682953.1223915,69638,0.0074091749265789986
1752682953.1225371,69678,0.007399687543511391
1752682953.1226785,69718,0.007502392865717411
1752682953.1228216,69758,0.007345111109316349
1752682953.122992,69798,0.00739750312641263
1752682953.1231496,69838,0.007672297768294811
1752682953.1231635,69878,0.0072693368420004845
1752682953.1232545,69918,0.007560345344245434
1752682953.1233742,69958,0.007457188330590725
1752682953.1236374,69998,0.0073791504837572575
1752682953.1237152,70038,0.007577810436487198
1752682953.1238348,70078,0.007319801487028599
1752682953.1239355,70118,0.007327888626605272
1752682953.1240492,70158,0.007421695161610842
1752682953.124141,70198,0.007437452208250761
1752682953.1242378,70238,0.007504855282604694
1752682953.1243322,70278,0.0073553151451051235
1752682953.124427,70318,0.007433320861309767
1752682953.1245215,70358,0.007473021280020475
1752682953.1246154,70398,0.007537511643022299
1752682953.1247268,70438,0.007299345452338457
1752682953.124869,70478,0.007429537829011679
1752682953.1253114,70518,0.00727273803204298
1752682953.1254094,70558,0.007216633763164282
1752682953.1255107,70598,0.007173128426074982
1752682953.1255977,70638,0.007211484480649233
1752682953.1256938,70678,0.007174459286034107
1752682953.1257792,70718,0.007541367318481207
1752682953.1258736,70758,0.007520356681197882
1752682953.125969,70798,0.007430586963891983
1752682953.1260936,70838,0.0074156504124403
1752682953.1262171,70878,0.007201297674328089
1752682953.126338,70918,0.0074006798677146435
1752682953.1264505,70958,0.0071183317340910435
1752682953.1264617,70998,0.007104878779500723
1752682953.1266174,71038,0.007350733503699303
1752682953.1267178,71078,0.007401659153401852
1752682953.1268063,71118,0.007561794947832823
1752682953.1269019,71158,0.007357512600719929
1752682953.1269877,71198,0.007328136824071407
1752682953.127072,71238,0.007162817753851414
1752682953.1271684,71278,0.007652237545698881
1752682953.127253,71318,0.007316787727177143
1752682953.128602,71358,0.007337494287639856
1752682953.1287525,71398,0.007412264589220285
1752682953.1288674,71438,0.0072110556066036224
1752682953.1289692,71478,0.007358647417277098
1752682953.1290584,71518,0.007373914588242769
1752682953.129241,71558,0.0075146532617509365
1752682953.1293347,71598,0.0074670081958174706
1752682953.129435,71638,0.00747336121276021
1752682953.1295824,71678,0.007337100338190794
1752682953.1295996,71718,0.007486188318580389
1752682953.1297064,71758,0.0073026386089622974
1752682953.129784,71798,0.007472279015928507
1752682953.1299055,71838,0.0071915811859071255
1752682953.130307,71878,0.007356339134275913
1752682953.130806,71918,0.007364961318671703
1752682953.1308997,71958,0.0073393178172409534
1752682953.1310012,71998,0.007127430289983749
1752682953.131069,72038,0.007212197408080101
1752682953.1311967,72078,0.007012714631855488
1752682953.131303,72118,0.007324563805013895
1752682953.1313925,72158,0.007232252042740583
1752682953.1314914,72198,0.0076753864996135235
1752682953.1315775,72238,0.007619896903634071
1752682953.1316626,72278,0.007389745209366083
1752682953.1317585,72318,0.0071680680848658085
1752682953.1318645,72358,0.007298995275050402
1752682953.1318767,72398,0.007254598196595907
1752682953.1320086,72438,0.007309509441256523
1752682953.1320944,72478,0.007133819162845612
1752682953.1321893,72518,0.0077050914987921715
1752682953.1322887,72558,0.00736041646450758
1752682953.132388,72598,0.007365008816123009
1752682953.132485,72638,0.007268183398991823
1752682953.1325796,72678,0.0069786012172698975
1752682953.1326652,72718,0.007271504495292902
1752682953.132759,72758,0.00750286690890789
1752682953.132849,72798,0.007092332001775503
1752682953.1329374,72838,0.007226419635117054
1752682953.1330347,72878,0.007162744179368019
1752682953.13312,72918,0.007374785374850035
1752682953.1332154,72958,0.0073128798976540565
1752682953.133308,72998,0.0074807992205023766
1752682953.1334064,73038,0.00700382050126791
1752682953.1335075,73078,0.007423935458064079
1752682953.1339507,73118,0.00745925260707736
1752682953.133966,73158,0.0075061810202896595
1752682953.133979,73198,0.007412370759993792
1752682953.133992,73238,0.0074266111478209496
1752682953.134005,73278,0.007354229222983122
1752682953.1340172,73318,0.007442386820912361
1752682953.1340299,73358,0.007096648681908846
1752682953.1340418,73398,0.00713317608460784
1752682953.1341496,73438,0.007505419198423624
1752682953.1341634,73478,0.007294959854334593
1752682953.134353,73518,0.007126085925847292
1752682953.135565,73558,0.007472957484424114
1752682953.1358178,73598,0.007314154878258705
1752682953.135842,73638,0.007316017057746649
1752682953.1359665,73678,0.0071539259515702724
1752682953.1361456,73718,0.007237651385366917
1752682953.1362622,73758,0.0070875887759029865
1752682953.1363745,73798,0.007512794807553291
1752682953.1364849,73838,0.007492322474718094
1752682953.1365933,73878,0.007530510891228914
1752682953.1367016,73918,0.007435420528054237
1752682953.1368077,73958,0.007362582255154848
1752682953.1369152,73998,0.007187794428318739
1752682953.1370218,74038,0.007323695812374353
1752682953.1371284,74078,0.007456643041223288
1752682953.137252,74118,0.007067665923386812
1752682953.1373658,74158,0.007417610846459866
1752682953.137473,74198,0.007398779504001141
1752682953.137581,74238,0.007181012071669102
1752682953.1377008,74278,0.007692449726164341
1752682953.1378367,74318,0.00735855707898736
1752682953.137975,74358,0.007670000195503235
1752682953.138095,74398,0.007140660658478737
1752682953.1382217,74438,0.007228911388665438
1752682953.1383305,74478,0.007419435773044825
1752682953.1384704,74518,0.007156585808843374
1752682953.1385531,74558,0.007515094708651304
1752682953.138633,74598,0.0075218225829303265
1752682953.1387868,74638,0.00756324827671051
1752682953.1389024,74678,0.007553638890385628
1752682953.1390133,74718,0.008016349747776985
1752682953.1391225,74758,0.0075893281027674675
1752682953.1392305,74798,0.007240475621074438
1752682953.139343,74838,0.0074628195725381374
1752682953.1394515,74878,0.0074456967413425446
1752682953.1395605,74918,0.007171822711825371
1752682953.1396744,74958,0.007479391992092133
1752682953.1397552,74998,0.0074132937006652355
1752682953.139834,75038,0.00712721748277545
1752682953.1399126,75078,0.007553483825176954
1752682953.1399913,75118,0.007339877542108297
1752682953.140069,75158,0.007136658765375614
1752682953.1401474,75198,0.007285970263183117
1752682953.140226,75238,0.007507359609007835
1752682953.1403039,75278,0.00719625037163496
1752682953.140385,75318,0.007358488626778126
1752682953.1417525,75358,0.007568457629531622
1752682953.1418998,75398,0.007332937326282263
1752682953.1419158,75438,0.007460833061486483
1752682953.142216,75478,0.007357927039265633
1752682953.14232,75518,0.007102377712726593
1752682953.1424227,75558,0.007303840015083551
1752682953.1425211,75598,0.007103743962943554
1752682953.1426187,75638,0.007416447624564171
1752682953.1427062,75678,0.0074117532931268215
1752682953.1428041,75718,0.007235788274556398
1752682953.142891,75758,0.0071139042265713215
1752682953.1429887,75798,0.007391059305518866
1752682953.1430814,75838,0.007191103417426348
1752682953.143157,75878,0.007119942456483841
1752682953.1434681,75918,0.0070410193875432014
1752682953.143585,75958,0.00740696070715785
1752682953.143695,75998,0.00723791029304266
1752682953.143797,76038,0.0074408105574548244
1752682953.1438973,76078,0.007341665215790272
1752682953.1440115,76118,0.007389723788946867
1752682953.1441166,76158,0.006971494294703007
1752682953.1442165,76198,0.007265901193022728
1752682953.144317,76238,0.007076452951878309
1752682953.144431,76278,0.007304023951292038
1752682953.1445105,76318,0.007180808577686548
1752682953.144609,76358,0.007008467800915241
1752682953.144707,76398,0.007432298269122839
1752682953.1448042,76438,0.0074201300740242004
1752682953.1449027,76478,0.007132003083825111
1752682953.1450002,76518,0.0072829402051866055
1752682953.1451046,76558,0.007343164645135403
1752682953.1452034,76598,0.007392149418592453
1752682953.1453073,76638,0.007525661028921604
1752682953.1454098,76678,0.00698789581656456
1752682953.1455152,76718,0.007484520319849253
1752682953.1456208,76758,0.00720352353528142
1752682953.1457226,76798,0.007191130425781012
1752682953.145821,76838,0.007048116531223059
1752682953.1459248,76838,0.007417481858283281
1752682953.1460316,76878,0.007248634472489357
1752682953.1461315,76878,0.007291856687515974
1752682953.1462421,76918,0.007404531352221966
1752682953.146341,76918,0.007296460215002298
1752682953.146438,76958,0.007363689597696066
1752682953.1465375,76958,0.007422612514346838
1752682953.1466217,76998,0.006986889988183975
1752682953.1467373,76998,0.0073365201242268085
1752682953.1468475,77038,0.007143414579331875
1752682953.1469557,77038,0.007229953538626432
1752682953.1470566,77078,0.0072176032699644566
1752682953.1471567,77078,0.007124118972569704
1752682953.147259,77118,0.0071274638175964355
1752682953.147364,77118,0.007225800771266222
1752682953.1474662,77158,0.00705365464091301
1752682953.1475704,77158,0.0075491019524633884
1752682953.1476796,77198,0.007262629922479391
1752682953.1477854,77198,0.007489374838769436
1752682953.1478946,77238,0.007172276731580496
1752682953.148025,77238,0.007353199180215597
1752682953.148126,77278,0.007299577351659536
1752682953.148245,77278,0.007339052855968475
1752682953.1483514,77318,0.0074088177643716335
1752682953.1484513,77318,0.007383088115602732
1752682953.1485581,77358,0.007110737729817629
1752682953.148662,77358,0.007227246183902025
1752682953.1487646,77398,0.007160620763897896
1752682953.148864,77398,0.0072708153165876865
1752682953.1489708,77438,0.007298226002603769
1752682953.1490722,77438,0.007294403854757547
1752682953.1491692,77478,0.0072832307778298855
1752682953.1492665,77478,0.0072568426840007305
1752682953.1494403,77518,0.006813853979110718
1752682953.149602,77518,0.007301472593098879
1752682953.1497219,77558,0.007097828201949596
1752682953.1498444,77558,0.006952404975891113
1752682953.149959,77598,0.0072227297350764275
1752682953.15006,77598,0.007324457634240389
1752682953.1501698,77638,0.007174540776759386
1752682953.150303,77638,0.007259534206241369
1752682953.15044,77678,0.007542221341282129
1752682953.1506708,77678,0.007145038805902004
1752682953.1507638,77718,0.007269029505550861
1752682953.1509695,77718,0.007252732291817665
1752682953.1510952,77758,0.007321111857891083
1752682953.1512702,77758,0.007196957245469093
1752682953.1514077,77798,0.007209084462374449
1752682953.1515658,77798,0.007195168640464544
1752682953.1516876,77838,0.007396260276436806
1752682953.1520646,77838,0.007462393492460251
1752682953.1523767,77878,0.00747236143797636
1752682953.1524704,77878,0.007009533233940601
1752682953.1526415,77918,0.007033718284219503
1752682953.1527576,77918,0.007258533034473658
1752682953.152843,77958,0.0073397173546254635
1752682953.1529646,77958,0.007475776597857475
1752682953.153067,77998,0.007289147470146418
1752682953.1531808,77998,0.0072659216821193695
1752682953.1533005,78038,0.007246849127113819
1752682953.1533916,78038,0.00715524610131979
1752682953.1535072,78078,0.007289990317076445
1752682953.153597,78078,0.007266907952725887
1752682953.1537135,78118,0.007382397074252367
1752682953.153803,78118,0.007110467180609703
1752682953.1539195,78158,0.00736236572265625
1752682953.1540136,78158,0.007102797273546457
1752682953.1541307,78198,0.007064078468829393
1752682953.1542456,78198,0.007331897504627705
1752682953.1543698,78238,0.007139884866774082
1752682953.1544628,78238,0.007331325672566891
1752682953.1545846,78278,0.007401239592581987
1752682953.1546757,78278,0.00698822969570756
1752682953.1547937,78318,0.007148846983909607
1752682953.154916,78318,0.0072807492688298225
1752682953.1550376,78358,0.007311744149774313
1752682953.155155,78358,0.007024758495390415
1752682953.1552463,78398,0.00719224289059639
1752682953.155364,78398,0.007238749880343676
1752682953.1554716,78438,0.007236241362988949
1752682953.1556456,78438,0.00709548220038414
1752682953.155762,78478,0.00731592858210206
1752682953.1558766,78478,0.007262775674462318
1752682953.155988,78518,0.007040432654321194
1752682953.156098,78518,0.007291082292795181
1752682953.1562119,78558,0.007263954263180494
1752682953.1564155,78558,0.0077527672983706
1752682953.156435,78598,0.006976073607802391
1752682953.15645,78598,0.00726229976862669
1752682953.156701,78638,0.007319750264286995
1752682953.1567166,78638,0.007332375273108482
1752682953.1567302,78678,0.007029838860034943
1752682953.1569035,78678,0.007166403811424971
1752682953.1571815,78718,0.007390204351395369
1752682953.1571937,78718,0.007549885660409927
1752682953.1572032,78758,0.007084343116730452
1752682953.1572125,78758,0.007133039180189371
1752682953.1572218,78798,0.007378433831036091
1752682953.1573627,78798,0.007277412340044975
1752682953.1575549,78838,0.007079818286001682
1752682953.1576679,78838,0.007401977200061083
1752682953.1576803,78878,0.007274090312421322
1752682953.1578116,78878,0.007400801870971918
1752682953.157823,78918,0.006926275324076414
1752682953.1579492,78918,0.007155836559832096
1752682953.1579597,78958,0.006981648039072752
1752682953.1580877,78958,0.007404605858027935
1752682953.158098,78998,0.00707587506622076
1752682953.1582127,78998,0.007467680610716343
1752682953.1583893,79038,0.00738420058041811
1752682953.1584072,79038,0.006987447384744883
1752682953.158551,79078,0.007085348479449749
1752682953.1585631,79078,0.00723238755017519
1752682953.1587207,79118,0.007160250097513199
1752682953.1587312,79118,0.007042792160063982
1752682953.158859,79158,0.007377606350928545
1752682953.1588693,79158,0.00707967346534133
1752682953.1589882,79198,0.0075321076437830925
1752682953.1590772,79198,0.007247433066368103
1752682953.159198,79238,0.007499466184526682
1752682953.1592093,79238,0.0071287089958786964
1752682953.1596553,79278,0.0070848651230335236
1752682953.1596782,79278,0.007116321474313736
1752682953.159847,79318,0.006891667377203703
1752682953.1599185,79318,0.007115064188838005
1752682953.1600182,79358,0.007321508601307869
1752682953.1601863,79358,0.0070000216364860535
1752682953.1601977,79398,0.00703654158860445
1752682953.160361,79398,0.0071725486777722836
1752682953.1603742,79438,0.007256035227328539
1752682953.160536,79438,0.0072532095946371555
1752682953.1606505,79478,0.007473994977772236
1752682953.1606631,79478,0.007300793658941984
1752682953.1608145,79518,0.007419838570058346
1752682953.1609485,79518,0.007132251746952534
1752682953.1609619,79558,0.007584081031382084
1752682953.1613853,79558,0.0071247648447752
1752682953.1615658,79598,0.007075964007526636
1752682953.161725,79598,0.00734945060685277
1752682953.1618752,79638,0.007083963602781296
1752682953.1620195,79638,0.007175594102591276
1752682953.1621442,79678,0.00704511534422636
1752682953.1623437,79678,0.007215703371912241
1752682953.1624942,79718,0.007234095595777035
1752682953.1626396,79718,0.007037352304905653
1752682953.1627824,79758,0.0071541364304721355
1752682953.162949,79758,0.0071145519614219666
1752682953.1631007,79798,0.0070792329497635365
1752682953.163246,79798,0.007233486045151949
1752682953.1633887,79838,0.007262650411576033
1752682953.1635318,79838,0.007169842254370451
1752682953.163684,79878,0.0072119878605008125
1752682953.163828,79878,0.007179823238402605
1752682953.1639864,79918,0.007357907947152853
1752682953.164132,79918,0.0072302441112697124
1752682953.1642745,79958,0.007218640763312578
1752682953.1644208,79958,0.006954737938940525
1752682953.1645656,79998,0.007349473889917135
1752682953.1647081,79998,0.006929807364940643
1752682953.1649334,80038,0.007025240920484066
1752682953.1652467,80038,0.007107994053512812
1752682953.1652641,80078,0.007299454882740974
1752682953.1652794,80078,0.007079653907567263
1752682953.1652942,80118,0.007219892460852861
1752682953.165308,80118,0.007202670443803072
1752682953.1654253,80158,0.00715930899605155
1752682953.166012,80158,0.007272669114172459
1752682953.1660295,80198,0.0072958339005708694
1752682953.166045,80198,0.007389951962977648
1752682953.166059,80238,0.007235698867589235
1752682953.1660717,80238,0.007340201176702976
1752682953.1660838,80278,0.006957461126148701
1752682953.1660967,80278,0.007196270860731602
1752682953.166109,80318,0.007343401666730642
1752682953.1661224,80318,0.007374947424978018
1752682953.1662443,80358,0.007235374767333269
1752682953.166725,80358,0.007128919009119272
1752682953.166744,80398,0.007359653245657682
1752682953.1667585,80398,0.007272070739418268
1752682953.1667724,80438,0.007446353789418936
1752682953.1667857,80438,0.006938205566257238
1752682953.166798,80478,0.007359157782047987
1752682953.166811,80478,0.0074212681502103806
1752682953.1671968,80518,0.007283397484570742
1752682953.1672125,80518,0.006993515882641077
1752682953.1672258,80558,0.0073403590358793736
1752682953.1672394,80558,0.00735877500846982
1752682953.1672518,80598,0.007278902921825647
1752682953.1677597,80598,0.007059428375214338
1752682953.1677744,80638,0.007000015117228031
1752682953.1677876,80638,0.007318129763007164
1752682953.1678004,80678,0.0070759872905910015
1752682953.167835,80678,0.007162158843129873
1752682953.1678584,80718,0.006995694246143103
1752682953.1678743,80718,0.007142394781112671
1752682953.1678874,80758,0.0073507498018443584
1752682953.1679,80758,0.007179622538387775
1752682953.1679127,80798,0.007339870557188988
1752682953.1683016,80798,0.007147335913032293
1752682953.168335,80838,0.007108925376087427
1752682953.1683536,80838,0.007212957367300987
1752682953.168368,80878,0.007326769642531872
1752682953.168689,80878,0.007125074975192547
1752682953.1687045,80918,0.0072202836163342
1752682953.168718,80918,0.0072103627026081085
1752682953.1687307,80958,0.007015789393335581
1752682953.1687436,80958,0.006903357803821564
1752682953.1689792,80998,0.0072987559251487255
1752682953.1690025,80998,0.0072174700908362865
1752682953.1695313,81038,0.007094329223036766
1752682953.1695526,81038,0.006983183324337006
1752682953.1695669,81078,0.007118793670088053
1752682953.16958,81078,0.007169158197939396
1752682953.1695929,81118,0.007238663267344236
1752682953.1696062,81118,0.00709926662966609
1752682953.1696184,81158,0.007192161865532398
1752682953.169631,81158,0.007068829145282507
1752682953.1696427,81198,0.00721947755664587
1752682953.1703312,81198,0.0071466341614723206
1752682953.1703486,81238,0.007240320555865765
1752682953.170362,81238,0.0074543338268995285
1752682953.1707218,81278,0.0074450368992984295
1752682953.1707382,81278,0.007305935490876436
1752682953.170751,81318,0.007210117299109697
1752682953.1707635,81318,0.007188768591731787
1752682953.1707764,81358,0.007200600113719702
1752682953.1707895,81358,0.007082177791744471
1752682953.1708016,81398,0.006942632608115673
1752682953.1712523,81398,0.007305294740945101
1752682953.1712685,81438,0.007020752411335707
1752682953.1712828,81438,0.007463180925697088
1752682953.1712956,81478,0.007158670574426651
1752682953.1713083,81478,0.007224023807793856
1752682953.1713204,81518,0.007169256452471018
1752682953.1716003,81518,0.007166641298681498
1752682953.1716146,81558,0.007031939458101988
1752682953.171627,81558,0.0072752945125103
1752682953.17164,81598,0.007172264624387026
1752682953.172163,81598,0.0071696508675813675
1752682953.1721792,81638,0.0073993210680782795
1752682953.1721926,81638,0.0070336987264454365
1752682953.1722052,81678,0.006992370821535587
1752682953.1722176,81678,0.007412690669298172
1752682953.1722307,81718,0.007337091024965048
1752682953.1722434,81718,0.007247645873576403
1752682953.1722555,81758,0.007117721252143383
1752682953.1722674,81758,0.007200643885880709
1752682953.1725268,81798,0.007172418292611837
1752682953.1729388,81798,0.007092330139130354
1752682953.1729565,81838,0.00714487349614501
1752682953.1729705,81838,0.006973437499254942
1752682953.1729836,81878,0.007468361407518387
1752682953.1729965,81878,0.0069720852188766
1752682953.1730094,81918,0.007243199273943901
1752682953.1730223,81918,0.007181636989116669
1752682953.1733155,81958,0.007065874990075827
1752682953.1733308,81958,0.0070674726739525795
1752682953.1733434,81998,0.007018850184977055
1752682953.1735892,81998,0.007329835090786219
1752682953.1736033,82038,0.007211928255856037
1752682953.1736166,82038,0.0073068528436124325
1752682953.1736293,82078,0.007259764708578587
1752682953.17388,82078,0.007269470952451229
1752682953.1738946,82118,0.007108575664460659
1752682953.1739073,82118,0.0070517282001674175
1752682953.1742513,82158,0.0070018405094742775
1752682953.1742709,82158,0.0069523523561656475
1752682953.1742854,82198,0.007106441538780928
1752682953.1742985,82198,0.007011835463345051
1752682953.1743119,82238,0.006837592925876379
1752682953.174325,82238,0.007109249942004681
1752682953.1746573,82278,0.007126642856746912
1752682953.1746726,82278,0.007175208069384098
1752682953.1746857,82318,0.007288554683327675
1752682953.1746979,82318,0.00719488738104701
1752682953.1747105,82358,0.0073082782328128815
1752682953.1750712,82358,0.0071226428262889385
1752682953.1750877,82398,0.00715324841439724
1752682953.1751013,82398,0.007212688215076923
1752682953.1751134,82438,0.007079312577843666
1752682953.1751258,82438,0.0073009878396987915
1752682953.1754005,82478,0.006889319512993097
1752682953.1754153,82478,0.007111714221537113
1752682953.1754277,82518,0.007133730221539736
1752682953.17559,82518,0.006944135297089815
1752682953.175809,82558,0.007018019910901785
1752682953.1758382,82558,0.00688466802239418
1752682953.1758592,82598,0.0072873178869485855
1752682953.1758752,82598,0.007135133724659681
1752682953.1763735,82638,0.0072141364216804504
1752682953.1763885,82638,0.007228207308799028
1752682953.1764023,82678,0.007237288635224104
1752682953.1764154,82678,0.0073003931902348995
1752682953.1764278,82718,0.0069838776253163815
1752682953.1764402,82718,0.007256644312292337
1752682953.1764524,82758,0.007109171710908413
1752682953.1764657,82758,0.007346090395003557
1752682953.1764781,82798,0.0072958157397806644
1752682953.1765683,82798,0.007329810876399279
1752682953.177102,82838,0.007233141455799341
1752682953.1771169,82838,0.007093268446624279
1752682953.1771295,82878,0.00709066167473793
1752682953.177142,82878,0.007529714144766331
1752682953.1771548,82918,0.007013346534222364
1752682953.177167,82918,0.007353366818279028
1752682953.1771796,82958,0.0071829394437372684
1752682953.1771915,82958,0.007290382869541645
1752682953.1772032,82998,0.007092366926372051
1752682953.177869,82998,0.0072377268224954605
1752682953.1778903,83038,0.007404984440654516
1752682953.1779075,83038,0.0071884822100400925
1752682953.1779249,83078,0.0068868668749928474
1752682953.1779435,83078,0.007173039484769106
1752682953.177961,83118,0.007129166275262833
1752682953.17798,83118,0.007022099103778601
1752682953.177997,83158,0.007043786812573671
1752682953.178013,83158,0.006955434568226337
1752682953.1782398,83198,0.007277650758624077
1752682953.1782556,83198,0.007032324559986591
1752682953.1789434,83238,0.007161261979490519
1752682953.1789706,83238,0.007244600914418697
1752682953.178988,83278,0.007214589975774288
1752682953.1790023,83278,0.007045667618513107
1752682953.1790178,83318,0.007006288971751928
1752682953.1790304,83318,0.007467716000974178
1752682953.1790452,83358,0.007120451424270868
1752682953.1790576,83358,0.007215768564492464
1752682953.1791842,83398,0.007051779422909021
1752682953.1796613,83398,0.007352256216108799
1752682953.1796792,83438,0.007110705599188805
1752682953.1796932,83438,0.0069771562702953815
1752682953.1797066,83478,0.006917204242199659
1752682953.1797197,83478,0.007259003818035126
1752682953.1797316,83518,0.007136474829167128
1752682953.1799903,83518,0.007484979461878538
1752682953.1803505,83558,0.007050978485494852
1752682953.1803656,83558,0.007246703840792179
1752682953.1803787,83598,0.006906247232109308
1752682953.1803913,83598,0.007020945195108652
1752682953.1804044,83638,0.007032479625195265
1752682953.1804173,83638,0.007297991309314966
1752682953.1804295,83678,0.006863041780889034
1752682953.1804416,83678,0.0068486831150949
1752682953.1807117,83718,0.007082046940922737
1752682953.1807294,83718,0.007230116054415703
1752682953.1807427,83758,0.00715890247374773
1752682953.1807551,83758,0.007044471800327301
1752682953.1809165,83798,0.0067430585622787476
1752682953.1809304,83798,0.007182121276855469
1752682953.1810884,83838,0.006992039270699024
1752682953.1811025,83838,0.006888003088533878
1752682953.1812627,83878,0.0071787587366998196
1752682953.1812758,83878,0.006938936188817024
1752682953.1814368,83918,0.006991418078541756
1752682953.18145,83918,0.007306324318051338
1752682953.1818538,83958,0.007138554938137531
1752682953.18187,83958,0.007119827903807163
1752682953.1818833,83998,0.007005568593740463
1752682953.1818962,83998,0.007009127177298069
1752682953.1819084,84038,0.007168486714363098
1752682953.1822207,84038,0.007092056795954704
1752682953.1822398,84078,0.007503855973482132
1752682953.1822534,84078,0.007147904951125383
1752682953.182554,84118,0.0070830960758030415
1752682953.1825697,84118,0.0071377623826265335
1752682953.1825826,84158,0.007018316071480513
1752682953.1825948,84158,0.007202791050076485
1752682953.1829288,84198,0.007129106670618057
1752682953.182944,84198,0.007012074813246727
1752682953.1829567,84238,0.007083084899932146
1752682953.182969,84238,0.006875505205243826
1752682953.1829817,84278,0.006846269126981497
1752682953.1831608,84278,0.007161723915487528
1752682953.1833692,84318,0.0069915903732180595
1752682953.1833887,84318,0.007251892238855362
1752682953.1834035,84358,0.007099296431988478
1752682953.1839552,84358,0.007018480449914932
1752682953.1839712,84398,0.006974675692617893
1752682953.1839838,84398,0.0069820461794734
1752682953.1839974,84438,0.007008204236626625
1752682953.1840105,84438,0.007188145071268082
1752682953.1840227,84478,0.006896356586366892
1752682953.1840348,84478,0.007104882970452309
1752682953.1840467,84518,0.006921436637639999
1752682953.1840591,84518,0.007097398396581411
1752682953.184072,84558,0.00717600341886282
1752682953.1846464,84558,0.007203359622508287
1752682953.1846611,84598,0.0073920963332057
1752682953.1846738,84598,0.007046726066619158
1752682953.1846867,84638,0.007184205576777458
1752682953.1846988,84638,0.006800518371164799
1752682953.1847112,84678,0.00701606459915638
1752682953.1847236,84678,0.007022467441856861
1752682953.184736,84718,0.007153496611863375
1752682953.1847482,84718,0.007071687374264002
1752682953.1848493,84758,0.007007749751210213
1752682953.1852076,84758,0.007203252054750919
1752682953.185223,84798,0.007061651907861233
1752682953.185236,84798,0.007369904313236475
1752682953.1852486,84838,0.007049937266856432
1752682953.1856036,84838,0.00710390554741025
1752682953.1856215,84878,0.007104960735887289
1752682953.1856358,84878,0.006755746901035309
1752682953.1856487,84918,0.006965730804949999
